TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-04-21 22:02:14
 Time  , DY+ , F2X+ , F2Y+ 
 S  , mm , kN , kN 
0.2749999 , -36.50777 , -100.3906 ,-1.6585397325
0.2799999 , -36.51349 , -100.4364 ,-1.9308376395000002
0.2849999 , -36.50777 , -100.4593 ,-1.8565742790000002
0.2899999 , -36.51349 , -100.3906 ,-1.7328030930000002
0.2949999 , -36.51349 , -100.3906 ,-1.7080486395000003
0.2999999 , -36.51921 , -100.3677 ,-1.807065372
0.3049999 , -36.51921 , -100.4364 ,-1.7823109185000001
0.3099999 , -36.51921 , -100.4364 ,-1.8318198255000002
0.3149998 , -36.51349 , -100.4593 ,-1.807065372
0.3199998 , -36.51349 , -100.4593 ,-1.7328030930000002
0.3249998 , -36.51349 , -100.4593 ,-1.807065372
0.3299998 , -36.51349 , -100.4822 ,-1.8565742790000002
0.3349998 , -36.51349 , -100.4135 ,-1.807065372
0.3399998 , -36.51349 , -100.3906 ,-1.6832941860000001
0.3449998 , -36.51349 , -100.4593 ,-1.7823109185000001
0.3499998 , -36.51921 , -100.3906 ,-1.7328030930000002
0.3549998 , -36.51349 , -100.4364 ,-1.906083186
0.3599998 , -36.51349 , -100.3677 ,-1.6090308255
0.3649998 , -36.51349 , -100.4822 ,-1.8318198255000002
0.3699998 , -36.51349 , -100.4135 ,-1.8565742790000002
0.3749998 , -36.51349 , -100.4364 ,-1.7823109185000001
0.3799998 , -36.51349 , -100.4593 ,-1.7823109185000001
0.3849998 , -36.51921 , -100.3906 ,-1.8813287324999999
0.3899998 , -36.51349 , -100.4593 ,-1.6832941860000001
0.3949998 , -36.51349 , -100.4364 ,-1.807065372
0.3999998 , -36.51349 , -100.4135 ,-1.8318198255000002
0.4049998 , -36.51349 , -100.3906 ,-1.807065372
0.4099998 , -36.51349 , -100.3677 ,-1.7823109185000001
0.4149998 , -36.51349 , -100.4822 ,-1.7328030930000002
0.4199997 , -36.51349 , -100.4135 ,-1.7080486395000003
0.4249997 , -36.51921 , -100.4364 ,-1.8318198255000002
0.4299997 , -36.51349 , -100.4364 ,-1.7823109185000001
0.4349997 , -36.51349 , -100.3906 ,-1.7823109185000001
0.4399997 , -36.51349 , -100.4593 ,-2.0546088255
0.4449997 , -36.51349 , -100.4364 ,-1.8813287324999999
0.4499997 , -36.50777 , -100.3677 ,-1.8565742790000002
0.4549997 , -36.51349 , -100.4593 ,-1.7823109185000001
0.4599997 , -36.50777 , -100.4135 ,-1.8565742790000002
0.4649997 , -36.51349 , -100.4822 ,-1.7575575465000002
0.4699997 , -36.51921 , -100.4135 ,-1.8318198255000002
0.4749997 , -36.50777 , -100.4364 ,-1.7823109185000001
0.4799997 , -36.51921 , -100.3677 ,-1.8318198255000002
